sent_index,sent_txt,pos_seq,metaphor_seq,genre
fpb-fragment01_1178,"The instructor hesitated , then said , Why not ?","['DET', 'NOUN', 'VERB', 'PUNCT', 'ADV', 'VERB', 'PUNCT', 'ADV', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
kbp-fragment09_4023,Basically all of them are you know modernized .,"['ADV', 'DET', 'ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'ADJ', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
kcv-fragment42_4579,Hmm do n't think we 've ever been in,"['INTJ', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
kbw-fragment17_6284,They 've got an extra .,"['PRON', 'VERB', 'VERB', 'DET', 'ADJ', 'PUNCT']","[0, 0, 0, 0, 0, 0]",conversation
kcf-fragment14_1238,"Are you coming with me , yeah !","['VERB', 'PRON', 'VERB', 'ADP', 'PRON', 'PUNCT', 'INTJ', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0]",conversation
a4d-fragment02_97,"As a result , he was able to create a symmetrical , monumental composition of great power .","['ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'PART', 'VERB', 'DET', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",news
b1g-fragment02_1275,"In the UK there is no equivalent , though the spate of disasters in the past 4 years ( involving over 1000 lives lost ) has led to several calls for such a national body to be established .","['ADP', 'DET', 'PROPN', 'ADV', 'VERB', 'DET', 'ADJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NUM', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'NUM', 'NOUN', 'VERB', 'PUNCT', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
kb7-fragment10_2431,Well We 've got to see what Mr says first wo n't we ?,"['INTJ', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'NOUN', 'PROPN', 'VERB', 'ADV', 'VERB', 'ADV', 'PRON', 'PUNCT']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
fpb-fragment01_1289,"At first Buzz saw nothing , but then she gasped in horror .","['ADP', 'ADJ', 'PROPN', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fiction
a7y-fragment03_202,Lord Justice Watkins said he agreed with reluctance .,"['PROPN', 'PROPN', 'PROPN', 'VERB', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 1, 0, 0]",news
kcv-fragment42_4300,you walk on crutches for the rest of your life .,"['PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
kb7-fragment10_2190,"I mean that heater is not on full , not on full power .","['PRON', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADV', 'ADP', 'ADJ', 'PUNCT', 'ADV', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",conversation
ahf-fragment63_1164,He 's admitted to being a Liberal !,"['PRON', 'VERB', 'VERB', 'ADP', 'VERB', 'DET', 'ADJ', 'PUNCT']","[0, 0, 1, 1, 0, 0, 0, 0]",news
a3e-fragment03_48,This is a difficult trick to bring off with suburban trains hurtling by on one side and lorries grinding through their gears on the other .,"['DET', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'PART', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADP', 'NUM', 'NOUN', 'CCONJ', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'PUNCT']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",news
kcu-fragment02_1947,now cos .,"['ADV', 'ADP', 'PUNCT']","[0, 0, 0]",conversation
a1p-fragment01_20,Both prelates referred to the consecration in February of the Rt Rev Barbara Harris as the Anglican Assistant Bishop of Massachussetts .,"['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT']","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",news
fef-fragment03_639,This equation can be further simplified to formula by choosing ( in the physicist 's jargon this is called choosing the gauge ) formula .,"['DET', 'NOUN', 'VERB', 'VERB', 'ADV', 'VERB', 'ADP', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PART', 'NOUN', 'DET', 'VERB', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']","[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",academic
g0l-fragment01_116,"They came in cars , army lorries , even an aeroplane .","['PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'DET', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
kcv-fragment42_4297,You can remove ?,"['PRON', 'VERB', 'VERB', 'PUNCT']","[0, 0, 0, 0]",conversation
ac2-fragment06_1315,"And we could take the family , she said .","['CCONJ', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
ahf-fragment63_1225,"But Major makes a point of not being grand , and with Sir David it is the other way about .","['CCONJ', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADV', 'VERB', 'ADJ', 'PUNCT', 'CCONJ', 'ADP', 'PROPN', 'PROPN', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PUNCT']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",news
acj-fragment01_77,What conditions are needed to reduce murder to manslaughter ?,"['ADJ', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",academic
fef-fragment03_674,"It is always laborious to find the components of a vector , so we are not much better off with A than with H or B. It turns out however that A is a more basic quantity of physics than B. Since B is given by the curl of A it is possible that A is finite while its curl is zero .","['PRON', 'VERB', 'ADV', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADV', 'ADV', 'ADJ', 'PART', 'ADP', 'DET', 'ADP', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'PRON', 'VERB', 'PART', 'ADV', 'ADP', 'NOUN', 'VERB', 'DET', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PRON', 'VERB', 'ADJ', 'ADP', 'NOUN', 'VERB', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'VERB', 'NUM', 'PUNCT']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",academic
kcu-fragment02_1912,They keep the lead,"['PRON', 'VERB', 'DET', 'NOUN']","[0, 1, 0, 0]",conversation
ew1-fragment01_48,"In the long debates over Marconi in 1913 and over the Curragh "" mutiny "" in 1914 Law was able to nail Asquith 's evasions where a more polished stylist might have been foiled .","['ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NUM', 'CCONJ', 'ADP', 'DET', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'ADP', 'NUM', 'PROPN', 'VERB', 'ADJ', 'PART', 'VERB', 'PROPN', 'PART', 'NOUN', 'ADV', 'DET', 'ADV', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'VERB', 'PUNCT']","[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",academic
g0l-fragment01_91,"With the Allies advancing on the Eastern and Western fronts , many high-ranking Germans were out to save their own necks .","['ADP', 'DET', 'PROPN', 'VERB', 'ADP', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'VERB', 'PROPN', 'VERB', 'PART', 'PART', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fiction
kcc-fragment02_49,Padded leisure shirts five ninety nine and I read the bloody thing out yesterday .,"['ADJ', 'NOUN', 'VERB', 'NUM', 'NUM', 'NUM', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADV', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
g0l-fragment01_362,We all have things to hide .,"['PRON', 'DET', 'VERB', 'NOUN', 'PART', 'VERB', 'PUNCT']","[0, 0, 1, 1, 0, 1, 0]",fiction
a1x-fragment04_165,FADS for vitamin supplements have been overtaken by a vogue for minerals and trace elements .,"['VERB', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",news
amm-fragment02_1786,"The point is that birds themselves are warm-blooded , like mammals , and if birds and dinosaurs are as closely related as now seems likely , then it obviously increases the likelihood that the dinosaurs themselves may have been warm-blooded .","['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PRON', 'VERB', 'ADJ', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ', 'ADP', 'ADV', 'VERB', 'ADJ', 'PUNCT', 'ADV', 'PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'VERB', 'ADJ', 'PUNCT']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
cdb-fragment02_442,Sometimes they had had to stop and take shelter under the closely planted-trees .,"['ADV', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'ADV', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",fiction
bpa-fragment14_2209,"Worried , Delaney followed , searching her face , fearing the tell-tale signs of toxicity .","['ADJ', 'PUNCT', 'PROPN', 'VERB', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",fiction
ew1-fragment01_7,"The main contenders for the leadership were Austen Chamberlain and Walter Long , representing the two different establishments of the Edwardian Unionist party the opposite worlds of Birmingham and Wiltshire but the situation was complicated by the intervention of two outsiders , Edward Carson and Andrew Bonar Law .","['DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'DET', 'NUM', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'NOUN', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'CCONJ', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
clp-fragment01_749,If a comprehensive task description can be completed then it is legitimate to enquire why the task can not be allocated to a technical device rather than a human being .,"['ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADV', 'PRON', 'VERB', 'ADJ', 'PART', 'VERB', 'ADV', 'DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
kcu-fragment02_1612,Get Julie a card as well .,"['VERB', 'PROPN', 'DET', 'NOUN', 'ADV', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0]",conversation
crs-fragment01_103,For enhanced payments to child-minders caring for children with special needs .,"['ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",academic
kbh-fragment02_144,Do you think Charlotte will eat a turkey steak with garlic and herbs ?,"['VERB', 'PRON', 'VERB', 'PROPN', 'VERB', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
ahb-fragment51_723,"Howard Keizner , of Landlords , said : There were a lot of complications with this particular letting and management .","['PROPN', 'PROPN', 'PUNCT', 'ADP', 'PROPN', 'PUNCT', 'VERB', 'PUNCT', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",news
kbp-fragment09_3889,Oh you 've got a pretty picture for it ?,"['INTJ', 'PRON', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
kbw-fragment17_6064,Retired,['VERB'],[0],conversation
kcv-fragment42_4306,Hips do n't work properly hmm,"['NOUN', 'VERB', 'ADV', 'VERB', 'ADV', 'INTJ']","[0, 0, 0, 1, 0, 0]",conversation
g0l-fragment01_226,We hoped you would come up with something .,"['PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'PART', 'ADP', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
kbw-fragment04_2507,I have n't seen one about a puppet show .,"['PRON', 'VERB', 'ADV', 'VERB', 'NUM', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",conversation
kbj-fragment17_1625,I know .,"['PRON', 'VERB', 'PUNCT']","[0, 0, 0]",conversation
kbc-fragment13_5932,"So it 'll be the working people , er , probably the the national er , health stamp 'll have to go , go up .","['ADV', 'PRON', 'VERB', 'VERB', 'DET', 'VERB', 'NOUN', 'PUNCT', 'INTJ', 'PUNCT', 'ADV', 'DET', 'DET', 'ADJ', 'INTJ', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'PUNCT', 'VERB', 'PART', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
cdb-fragment02_491,"She was thirty-two , an editor with a distinguished publishing house , married to an investigative journalist .","['PRON', 'VERB', 'NUM', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",fiction
kcu-fragment02_2077,Gerald come in and he said you been on the piss already ?,"['PROPN', 'VERB', 'PART', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",conversation
b1g-fragment02_1225,"Clearly , a plant which stores 1 tonne less than is required for notification slips through the net , while large numbers of handling sites ( warehouses , for instance ) are not covered .","['ADV', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'VERB', 'NUM', 'NOUN', 'ADV', 'ADP', 'VERB', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
bpa-fragment14_2323,But it struck with the speed of an attacking snake .,"['CCONJ', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",fiction
g0l-fragment01_368,"He , in his usual stoical manner , did n't tell her that he had studiously learnt everything about twins and their relationships .","['PRON', 'PUNCT', 'ADP', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'VERB', 'PRON', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",fiction
kbh-fragment09_1291,Now you can cross .,"['ADV', 'PRON', 'VERB', 'VERB', 'PUNCT']","[0, 0, 0, 0, 0]",conversation
cb5-fragment02_3297,The heart had gone out of the day .,"['DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'PUNCT']","[0, 1, 0, 0, 0, 0, 0, 0, 0]",fiction
kbw-fragment42_15044,"well I think half five , but then sometimes quarter to","['INTJ', 'PRON', 'VERB', 'NUM', 'NUM', 'PUNCT', 'CCONJ', 'ADV', 'ADV', 'NOUN', 'ADP']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",conversation
cdb-fragment02_419,Certainly my son never let it or allowed anyone to occupy it on either a temporary or permanent basis .,"['ADV', 'ADJ', 'NOUN', 'ADV', 'VERB', 'PRON', 'CCONJ', 'VERB', 'NOUN', 'PART', 'VERB', 'PRON', 'ADP', 'CCONJ', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",fiction
b1g-fragment02_916,"Thus , while almost all scientists are at the time of writing convinced from the evidence that change in climate is under way and that regional effects may be much greater than the global average , the magnitude of the latter is now thought likely to be about half of what was predicted only 5 years ago .","['ADV', 'PUNCT', 'ADP', 'ADV', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'VERB', 'ADV', 'VERB', 'ADJ', 'PART', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB', 'ADV', 'NUM', 'NOUN', 'ADV', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
crs-fragment01_81,Some parents were very worried that more integrated settings would lead to lack of attention for children with special needs .,"['DET', 'NOUN', 'VERB', 'ADV', 'ADJ', 'ADP', 'ADV', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",academic
cdb-fragment04_910,They sat at the table in the dining area to eat an absurdly early high tea .,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PART', 'VERB', 'DET', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",fiction
kbh-fragment09_1215,"Pet hold mummy 's hand hold mummy 's hand , there 's a good girl off we go .","['NOUN', 'VERB', 'NOUN', 'PART', 'NOUN', 'NOUN', 'NOUN', 'PART', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PRON', 'VERB', 'PUNCT']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
kbw-fragment17_6249,"When you 're feeling keen I said , you can do a lot and then","['ADV', 'PRON', 'VERB', 'VERB', 'ADJ', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'CCONJ', 'ADV']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",conversation
al5-fragment03_33,"The Government will also encourage more family doctors to hold budgets to buy services for patients , and is looking at ways to enable smaller practices to team up to secure the advantages of fund holding .","['DET', 'PROPN', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PART', 'VERB', 'NOUN', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'VERB', 'ADP', 'NOUN', 'PART', 'VERB', 'ADJ', 'NOUN', 'PART', 'VERB', 'PART', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",news
kbc-fragment13_5885,"No , but he 's criticizing the Conservative policies and all that , and what we will do is this .","['INTJ', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'DET', 'PUNCT', 'CCONJ', 'NOUN', 'PRON', 'VERB', 'VERB', 'VERB', 'DET', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",conversation
kbw-fragment04_2465,These are the same bulbs though that have made a new flower this year .,"['DET', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",conversation
kcc-fragment02_53,They 've dug up,"['PRON', 'VERB', 'VERB', 'PART']","[0, 0, 0, 0]",conversation
ac2-fragment06_1401,He took the Englishman by the arm and ushered him toward the easy chairs arranged around a long rectangular coffee table .,"['PRON', 'VERB', 'DET', 'PROPN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fiction
kbd-fragment07_2497,Does the Sugar House get that many people in ?,"['VERB', 'DET', 'PROPN', 'PROPN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PUNCT']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",conversation
kbd-fragment07_2376,When are you gon na give up smoking and save some,"['ADV', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'PART', 'NOUN', 'CCONJ', 'VERB', 'DET']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",conversation
b1g-fragment02_995,"This level is readily handled in commercial GIS ; ,","['DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADP', 'ADJ', 'PROPN', 'PUNCT', 'PUNCT']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",academic
