sent_index,sent_txt,pos_seq,metaphor_seq,genre,sent_txt_tokenized,sent_bert_tokens,sent_txt_tokenized_bert,BIO_seq,split
fiction_15_v.4.txt_0071,工友说：＂她正在后山拉骆驼着呢，你信不？＂,"['n', 'v', 'w', 'w', 'r', 'u', 'n', 'v', 'n', 'u', 'y', 'w', 'r', 'v', 'd', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['工友', '说', '：', '＂', '她', '正在', '后山', '拉', '骆驼', '着', '呢', '，', '你', '信', '不', '？', '＂']","['工', '友', '说', '：', '＂', '她', '正', '在', '后', '山', '拉', '骆', '驼', '着', '呢', '，', '你', '信', '不', '？', '＂']","[['工', '友'], ['说'], ['：'], ['＂'], ['她'], ['正', '在'], ['后', '山'], ['拉'], ['骆', '驼'], ['着'], ['呢'], ['，'], ['你'], ['信'], ['不'], ['？'], ['＂']]","[['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]",train
news_04_v.4.txt_0025,他说，７个月的战乱至少给科威特造成５００亿美元的经济损失，死伤人数迄今不详。,"['r', 'v', 'w', 'm', 'q', 'n', 'u', 'n', 'd', 'p', 'ns', 'v', 'm', 'm', 'q', 'u', 'n', 'n', 'w', 'vn', 'n', 'd', 'v', 'ew']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['他', '说', '，', '７', '个', '月', '的', '战乱', '至少', '给', '科威特', '造成', '５００', '亿', '美元', '的', '经济', '损失', '，', '死伤', '人数', '迄今', '不详', '。']","['他', '说', '，', '７', '个', '月', '的', '战', '乱', '至', '少', '给', '科', '威', '特', '造', '成', '５０', '##０', '亿', '美', '元', '的', '经', '济', '损', '失', '，', '死', '伤', '人', '数', '迄', '今', '不', '详', '。']","[['他'], ['说'], ['，'], ['７'], ['个'], ['月'], ['的'], ['战', '乱'], ['至', '少'], ['给'], ['科', '威', '特'], ['造', '成'], ['５０', '##０'], ['亿'], ['美', '元'], ['的'], ['经', '济'], ['损', '失'], ['，'], ['死', '伤'], ['人', '数'], ['迄', '今'], ['不', '详'], ['。']]","[['O'], ['O'], ['O'], ['O'], ['B'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['B'], ['O', 'O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O']]",train
fiction_02_v.4.txt_0042,她终于禁不住对小阿姨这样念叨我，一定是因为身体异常不适，有一种到了紧要关头的直觉。,"['r', 'd', 'v', 'p', 'a', 'n', 'r', 'v', 'r', 'w', 'd', 'v', 'p', 'n', 'd', 'a', 'w', 'v', 'm', 'q', 'v', 'u', 'n', 'u', 'n', 'ew']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Fiction,"['她', '终于', '禁不住', '对', '小', '阿姨', '这样', '念叨', '我', '，', '一定', '是', '因为', '身体', '异常', '不适', '，', '有', '一', '种', '到', '了', '紧要关头', '的', '直觉', '。']","['她', '终', '于', '禁', '不', '住', '对', '小', '阿', '姨', '这', '样', '念', '叨', '我', '，', '一', '定', '是', '因', '为', '身', '体', '异', '常', '不', '适', '，', '有', '一', '种', '到', '了', '紧', '要', '关', '头', '的', '直', '觉', '。']","[['她'], ['终', '于'], ['禁', '不', '住'], ['对'], ['小'], ['阿', '姨'], ['这', '样'], ['念', '叨'], ['我'], ['，'], ['一', '定'], ['是'], ['因', '为'], ['身', '体'], ['异', '常'], ['不', '适'], ['，'], ['有'], ['一'], ['种'], ['到'], ['了'], ['紧', '要', '关', '头'], ['的'], ['直', '觉'], ['。']]","[['O'], ['O', 'O'], ['B', 'I', 'I'], ['O'], ['B'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['B'], ['O'], ['O', 'O', 'O', 'O'], ['O'], ['O', 'O'], ['O']]",train
fiction_08_v.4.txt_0073,他看到很多人从他面前走过，他很想告诉他们，但他很犹豫。,"['r', 'v', 'm', 'n', 'p', 'r', 'f', 'v', 'w', 'r', 'd', 'v', 'v', 'r', 'w', 'c', 'r', 'd', 'a', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['他', '看到', '很多', '人', '从', '他', '面前', '走过', '，', '他', '很', '想', '告诉', '他们', '，', '但', '他', '很', '犹豫', '。']","['他', '看', '到', '很', '多', '人', '从', '他', '面', '前', '走', '过', '，', '他', '很', '想', '告', '诉', '他', '们', '，', '但', '他', '很', '犹', '豫', '。']","[['他'], ['看', '到'], ['很', '多'], ['人'], ['从'], ['他'], ['面', '前'], ['走', '过'], ['，'], ['他'], ['很'], ['想'], ['告', '诉'], ['他', '们'], ['，'], ['但'], ['他'], ['很'], ['犹', '豫'], ['。']]","[['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O']]",train
fiction_10_v.4.txt_0024,＂记得。,"['w', 'v', 'ew']","[0, 0, 0]",Fiction,"['＂', '记得', '。']","['＂', '记', '得', '。']","[['＂'], ['记', '得'], ['。']]","[['O'], ['O', 'O'], ['O']]",train
academic_10_v.4.txt_0007,因此，怎样赢得听众，是讲说者实现每一次口语表达的特定目的而必须认真考虑的首要问题。,"['c', 'w', 'r', 'v', 'n', 'w', 'v', 'v', 'k', 'v', 'r', 'm', 'q', 'n', 'vn', 'u', 'b', 'n', 'c', 'd', 'ad', 'v', 'u', 'b', 'n', 'ew']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['因此', '，', '怎样', '赢得', '听众', '，', '是', '讲说', '者', '实现', '每', '一', '次', '口语', '表达', '的', '特定', '目的', '而', '必须', '认真', '考虑', '的', '首要', '问题', '。']","['因', '此', '，', '怎', '样', '赢', '得', '听', '众', '，', '是', '讲', '说', '者', '实', '现', '每', '一', '次', '口', '语', '表', '达', '的', '特', '定', '目', '的', '而', '必', '须', '认', '真', '考', '虑', '的', '首', '要', '问', '题', '。']","[['因', '此'], ['，'], ['怎', '样'], ['赢', '得'], ['听', '众'], ['，'], ['是'], ['讲', '说'], ['者'], ['实', '现'], ['每'], ['一'], ['次'], ['口', '语'], ['表', '达'], ['的'], ['特', '定'], ['目', '的'], ['而'], ['必', '须'], ['认', '真'], ['考', '虑'], ['的'], ['首', '要'], ['问', '题'], ['。']]","[['O', 'O'], ['O'], ['O', 'O'], ['B', 'I'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['B', 'I'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O']]",train
fiction_01_v.4.txt_0054,一个叫叶烨的十八岁姑娘从借书处调到办公室，顶替了李小兰。,"['m', 'v', 'nr', 'nr', 'u', 'm', 'q', 'n', 'p', 'n', 'v', 'v', 'n', 'w', 'v', 'u', 'nr', 'nr', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['一个', '叫', '叶', '烨', '的', '十八', '岁', '姑娘', '从', '借书处', '调', '到', '办公室', '，', '顶替', '了', '李', '小兰', '。']","['一', '个', '叫', '叶', '烨', '的', '十', '八', '岁', '姑', '娘', '从', '借', '书', '处', '调', '到', '办', '公', '室', '，', '顶', '替', '了', '李', '小', '兰', '。']","[['一', '个'], ['叫'], ['叶'], ['烨'], ['的'], ['十', '八'], ['岁'], ['姑', '娘'], ['从'], ['借', '书', '处'], ['调'], ['到'], ['办', '公', '室'], ['，'], ['顶', '替'], ['了'], ['李'], ['小', '兰'], ['。']]","[['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O', 'O'], ['O'], ['O'], ['O', 'O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O']]",train
fiction_05_v.4.txt_0069,小段说，我也没问，是个女的，她说过一个小时再打来。,"['nr', 'v', 'w', 'r', 'd', 'd', 'v', 'w', 'v', 'q', 'b', 'u', 'w', 'r', 'v', 'v', 'm', 'n', 'd', 'v', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",Fiction,"['小段', '说', '，', '我', '也', '没', '问', '，', '是', '个', '女', '的', '，', '她', '说', '过', '一个', '小时', '再', '打', '来', '。']","['小', '段', '说', '，', '我', '也', '没', '问', '，', '是', '个', '女', '的', '，', '她', '说', '过', '一', '个', '小', '时', '再', '打', '来', '。']","[['小', '段'], ['说'], ['，'], ['我'], ['也'], ['没'], ['问'], ['，'], ['是'], ['个'], ['女'], ['的'], ['，'], ['她'], ['说'], ['过'], ['一', '个'], ['小', '时'], ['再'], ['打'], ['来'], ['。']]","[['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['B'], ['B', 'I'], ['O', 'O'], ['O'], ['O'], ['B'], ['O']]",train
news_14_v.4.txt_0046,１０月２６日上午９时许，我们一进大通县新城乡新城中学的门口，就见许多学生正在操场上露天上课，不由得心中一怔。,"['t', 't', 't', 't', 'm', 'w', 'r', 'm', 'v', 'ns', 'ns', 'ns', 'n', 'u', 's', 'w', 'd', 'v', 'm', 'n', 'u', 'n', 'f', 'n', 'v', 'w', 'd', 's', 'm', 'vg', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['１０月', '２６日', '上午', '９时', '许', '，', '我们', '一', '进', '大通县', '新城乡', '新城', '中学', '的', '门口', '，', '就', '见', '许多', '学生', '正在', '操场', '上', '露天', '上课', '，', '不由得', '心中', '一', '怔', '。']","['１０', '月', '２', '##６', '日', '上', '午', '９', '时', '许', '，', '我', '们', '一', '进', '大', '通', '县', '新', '城', '乡', '新', '城', '中', '学', '的', '门', '口', '，', '就', '见', '许', '多', '学', '生', '正', '在', '操', '场', '上', '露', '天', '上', '课', '，', '不', '由', '得', '心', '中', '一', '怔', '。']","[['１０', '月'], ['２', '##６', '日'], ['上', '午'], ['９', '时'], ['许'], ['，'], ['我', '们'], ['一'], ['进'], ['大', '通', '县'], ['新', '城', '乡'], ['新', '城'], ['中', '学'], ['的'], ['门', '口'], ['，'], ['就'], ['见'], ['许', '多'], ['学', '生'], ['正', '在'], ['操', '场'], ['上'], ['露', '天'], ['上', '课'], ['，'], ['不', '由', '得'], ['心', '中'], ['一'], ['怔'], ['。']]","[['O', 'O'], ['O', 'O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O', 'O'], ['O', 'O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O', 'O'], ['O', 'O'], ['O'], ['O'], ['O']]",train
academic_27_v.4.txt_0005,不仅如此，家庭还是一个收入或财产的基本单位。,"['l', 'w', 'n', 'd', 'm', 'n', 'c', 'n', 'u', 'a', 'n', 'ew']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",Academic,"['不仅如此', '，', '家庭', '还是', '一个', '收入', '或', '财产', '的', '基本', '单位', '。']","['不', '仅', '如', '此', '，', '家', '庭', '还', '是', '一', '个', '收', '入', '或', '财', '产', '的', '基', '本', '单', '位', '。']","[['不', '仅', '如', '此'], ['，'], ['家', '庭'], ['还', '是'], ['一', '个'], ['收', '入'], ['或'], ['财', '产'], ['的'], ['基', '本'], ['单', '位'], ['。']]","[['O', 'O', 'O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['B', 'I'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['B', 'I'], ['O']]",train
fiction_15_v.4.txt_0117,他耐不住，伸手搂住了姑娘的腰。,"['r', 'v', 'd', 'v', 'w', 'v', 'v', 'v', 'u', 'n', 'u', 'n', 'ew']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['他', '耐', '不', '住', '，', '伸手', '搂', '住', '了', '姑娘', '的', '腰', '。']","['他', '耐', '不', '住', '，', '伸', '手', '搂', '住', '了', '姑', '娘', '的', '腰', '。']","[['他'], ['耐'], ['不'], ['住'], ['，'], ['伸', '手'], ['搂'], ['住'], ['了'], ['姑', '娘'], ['的'], ['腰'], ['。']]","[['O'], ['O'], ['O'], ['B'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O']]",train
news_10_v.4.txt_0062,仅一上午，他这儿就有１０多台大彩电被顾客高高兴兴地抱走了。,"['d', 'm', 't', 'w', 'r', 'r', 'd', 'v', 'm', 'm', 'q', 'a', 'n', 'p', 'n', 'z', 'u', 'v', 'v', 'u', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",News,"['仅', '一', '上午', '，', '他', '这儿', '就', '有', '１０', '多', '台', '大', '彩电', '被', '顾客', '高高兴兴', '地', '抱', '走', '了', '。']","['仅', '一', '上', '午', '，', '他', '这', '儿', '就', '有', '１０', '多', '台', '大', '彩', '电', '被', '顾', '客', '高', '高', '兴', '兴', '地', '抱', '走', '了', '。']","[['仅'], ['一'], ['上', '午'], ['，'], ['他'], ['这', '儿'], ['就'], ['有'], ['１０'], ['多'], ['台'], ['大'], ['彩', '电'], ['被'], ['顾', '客'], ['高', '高', '兴', '兴'], ['地'], ['抱'], ['走'], ['了'], ['。']]","[['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O', 'O', 'O'], ['O'], ['B'], ['O'], ['O'], ['O']]",train
academic_18_v.4.txt_0046,（四）悬念性。,"['w', 'm', 'w', 'n', 'ng', 'ew']","[0, 0, 0, 0, 0, 0]",Academic,"['（', '四', '）', '悬念', '性', '。']","['（', '四', '）', '悬', '念', '性', '。']","[['（'], ['四'], ['）'], ['悬', '念'], ['性'], ['。']]","[['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O']]",train
fiction_06_v.4.txt_0063,起初她仍然带着悲夫住在张先生的房子里，以她的收入明显是交不起房租和水电费的。,"['d', 'r', 'd', 'v', 'u', 'nr', 'v', 'p', 'nr', 'n', 'u', 'n', 'f', 'w', 'p', 'r', 'u', 'n', 'ad', 'v', 'v', 'd', 'v', 'n', 'c', 'n', 'u', 'ew']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Fiction,"['起初', '她', '仍然', '带', '着', '悲夫', '住', '在', '张', '先生', '的', '房子', '里', '，', '以', '她', '的', '收入', '明显', '是', '交', '不', '起', '房租', '和', '水电费', '的', '。']","['起', '初', '她', '仍', '然', '带', '着', '悲', '夫', '住', '在', '张', '先', '生', '的', '房', '子', '里', '，', '以', '她', '的', '收', '入', '明', '显', '是', '交', '不', '起', '房', '租', '和', '水', '电', '费', '的', '。']","[['起', '初'], ['她'], ['仍', '然'], ['带'], ['着'], ['悲', '夫'], ['住'], ['在'], ['张'], ['先', '生'], ['的'], ['房', '子'], ['里'], ['，'], ['以'], ['她'], ['的'], ['收', '入'], ['明', '显'], ['是'], ['交'], ['不'], ['起'], ['房', '租'], ['和'], ['水', '电', '费'], ['的'], ['。']]","[['O', 'O'], ['O'], ['O', 'O'], ['B'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['B', 'I'], ['O'], ['O'], ['O'], ['B'], ['O', 'O'], ['O'], ['O', 'O', 'O'], ['O'], ['O']]",train
fiction_02_v.4.txt_0068,她应声开门之后竟看不清是胡容，问道：＂你找谁呀？＂,"['r', 'v', 'v', 'f', 'd', 'v', 'd', 'a', 'v', 'nr', 'nr', 'w', 'v', 'w', 'w', 'r', 'v', 'r', 'y', 'ew', 'w']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['她', '应声', '开门', '之后', '竟', '看', '不', '清', '是', '胡', '容', '，', '问道', '：', '＂', '你', '找', '谁', '呀', '？', '＂']","['她', '应', '声', '开', '门', '之', '后', '竟', '看', '不', '清', '是', '胡', '容', '，', '问', '道', '：', '＂', '你', '找', '谁', '呀', '？', '＂']","[['她'], ['应', '声'], ['开', '门'], ['之', '后'], ['竟'], ['看'], ['不'], ['清'], ['是'], ['胡'], ['容'], ['，'], ['问', '道'], ['：'], ['＂'], ['你'], ['找'], ['谁'], ['呀'], ['？'], ['＂']]","[['O'], ['O', 'O'], ['O', 'O'], ['B', 'I'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]",train
academic_15_v.4.txt_0059,语义系统中最基本的是词汇义（汉语的词素义问题将另文论述），词汇义总是通过单词来体现的。,"['n', 'n', 'f', 'd', 'a', 'u', 'v', 'n', 'ng', 'w', 'nz', 'u', 'n', 'ng', 'n', 'd', 'r', 'n', 'v', 'w', 'w', 'n', 'ng', 'd', 'p', 'n', 'v', 'v', 'u', 'ew']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Academic,"['语义', '系统', '中', '最', '基本', '的', '是', '词汇', '义', '（', '汉语', '的', '词素', '义', '问题', '将', '另', '文', '论述', '）', '，', '词汇', '义', '总是', '通过', '单词', '来', '体现', '的', '。']","['语', '义', '系', '统', '中', '最', '基', '本', '的', '是', '词', '汇', '义', '（', '汉', '语', '的', '词', '素', '义', '问', '题', '将', '另', '文', '论', '述', '）', '，', '词', '汇', '义', '总', '是', '通', '过', '单', '词', '来', '体', '现', '的', '。']","[['语', '义'], ['系', '统'], ['中'], ['最'], ['基', '本'], ['的'], ['是'], ['词', '汇'], ['义'], ['（'], ['汉', '语'], ['的'], ['词', '素'], ['义'], ['问', '题'], ['将'], ['另'], ['文'], ['论', '述'], ['）'], ['，'], ['词', '汇'], ['义'], ['总', '是'], ['通', '过'], ['单', '词'], ['来'], ['体', '现'], ['的'], ['。']]","[['O', 'O'], ['B', 'I'], ['B'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O']]",train
news_12_v.4.txt_0032,排在我面前的一个人大声喊民警来维持秩序，但没人来。,"['v', 'p', 'r', 'f', 'u', 'm', 'n', 'd', 'v', 'n', 'v', 'v', 'n', 'w', 'c', 'v', 'n', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['排', '在', '我', '面前', '的', '一个', '人', '大声', '喊', '民警', '来', '维持', '秩序', '，', '但', '没', '人', '来', '。']","['排', '在', '我', '面', '前', '的', '一', '个', '人', '大', '声', '喊', '民', '警', '来', '维', '持', '秩', '序', '，', '但', '没', '人', '来', '。']","[['排'], ['在'], ['我'], ['面', '前'], ['的'], ['一', '个'], ['人'], ['大', '声'], ['喊'], ['民', '警'], ['来'], ['维', '持'], ['秩', '序'], ['，'], ['但'], ['没'], ['人'], ['来'], ['。']]","[['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]",train
fiction_12_v.4.txt_0100,它被剪了翅膀、伤口又没完全愈合，但总企图往外飞；,"['r', 'p', 'v', 'u', 'n', 'w', 'n', 'd', 'v', 'ad', 'v', 'w', 'c', 'd', 'v', 'p', 'f', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Fiction,"['它', '被', '剪', '了', '翅膀', '、', '伤口', '又', '没', '完全', '愈合', '，', '但', '总', '企图', '往', '外', '飞', '；']","['它', '被', '剪', '了', '翅', '膀', '、', '伤', '口', '又', '没', '完', '全', '愈', '合', '，', '但', '总', '企', '图', '往', '外', '飞', '；']","[['它'], ['被'], ['剪'], ['了'], ['翅', '膀'], ['、'], ['伤', '口'], ['又'], ['没'], ['完', '全'], ['愈', '合'], ['，'], ['但'], ['总'], ['企', '图'], ['往'], ['外'], ['飞'], ['；']]","[['O'], ['O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O'], ['B', 'I'], ['O'], ['O'], ['O'], ['O']]",train
academic_30_v.4.txt_0071,或与国外合作办厂、合作营销等各种方式进行培养。,"['c', 'p', 's', 'v', 'v', 'w', 'vn', 'vn', 'u', 'r', 'n', 'v', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Academic,"['或', '与', '国外', '合作', '办厂', '、', '合作', '营销', '等', '各种', '方式', '进行', '培养', '。']","['或', '与', '国', '外', '合', '作', '办', '厂', '、', '合', '作', '营', '销', '等', '各', '种', '方', '式', '进', '行', '培', '养', '。']","[['或'], ['与'], ['国', '外'], ['合', '作'], ['办', '厂'], ['、'], ['合', '作'], ['营', '销'], ['等'], ['各', '种'], ['方', '式'], ['进', '行'], ['培', '养'], ['。']]","[['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['B', 'I'], ['O']]",train
academic_11_v.4.txt_0003,不同基因的遗传信息，存在于各自片段上的硷基排列顺序之中。,"['a', 'n', 'u', 'vn', 'n', 'w', 'v', 'p', 'r', 'n', 'f', 'u', 'n', 'vn', 'n', 'f', 'ew']","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Academic,"['不同', '基因', '的', '遗传', '信息', '，', '存在', '于', '各自', '片段', '上', '的', '硷基', '排列', '顺序', '之中', '。']","['不', '同', '基', '因', '的', '遗', '传', '信', '息', '，', '存', '在', '于', '各', '自', '片', '段', '上', '的', '[UNK]', '基', '排', '列', '顺', '序', '之', '中', '。']","[['不', '同'], ['基', '因'], ['的'], ['遗', '传'], ['信', '息'], ['，'], ['存', '在'], ['于'], ['各', '自'], ['片', '段'], ['上'], ['的'], ['[UNK]', '基'], ['排', '列'], ['顺', '序'], ['之', '中'], ['。']]","[['O', 'O'], ['O', 'O'], ['O'], ['O', 'O'], ['B', 'I'], ['O'], ['O', 'O'], ['B'], ['O', 'O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['B', 'I'], ['O']]",train
news_18_v.4.txt_0040,黄华和周雷分获女单冠亚军，唐九红和王莲香并列第三名。,"['nr', 'nr', 'c', 'nr', 'nr', 'v', 'j', 'j', 'w', 'nr', 'nr', 'c', 'nr', 'nr', 'v', 'm', 'q', 'ew']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",News,"['黄', '华', '和', '周', '雷', '分获', '女单', '冠亚军', '，', '唐', '九红', '和', '王', '莲香', '并列', '第三', '名', '。']","['黄', '华', '和', '周', '雷', '分', '获', '女', '单', '冠', '亚', '军', '，', '唐', '九', '红', '和', '王', '莲', '香', '并', '列', '第', '三', '名', '。']","[['黄'], ['华'], ['和'], ['周'], ['雷'], ['分', '获'], ['女', '单'], ['冠', '亚', '军'], ['，'], ['唐'], ['九', '红'], ['和'], ['王'], ['莲', '香'], ['并', '列'], ['第', '三'], ['名'], ['。']]","[['O'], ['O'], ['O'], ['O'], ['O'], ['B', 'I'], ['O', 'O'], ['O', 'O', 'O'], ['O'], ['O'], ['O', 'O'], ['O'], ['O'], ['O', 'O'], ['O', 'O'], ['O', 'O'], ['O'], ['O']]",train
