sent_index,sent_txt,pos_seq,metaphor_seq,genre,sent_txt_tokenized
fiction_10_v.4.txt_0034,将军过奖了。＂,"['n', 'v', 'y', 'ew', 'w']","[0, 0, 0, 0, 0]",Fiction,"['将军', '过奖', '了', '。', '＂']"
fiction_10_v.4.txt_0035,但丁宗望心中的确万分激动。,"['c', 'nr', 'nr', 's', 'd', 'd', 'a', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['但', '丁', '宗望', '心中', '的确', '万分', '激动', '。']"
fiction_10_v.4.txt_0036,和王腊狗一样，他这一辈子是永远也忘不了与王劲哉见面的这一刻情景了。,"['c', 'nr', 'nr', 'u', 'w', 'r', 'r', 'm', 'v', 'd', 'd', 'v', 'p', 'nr', 'nr', 'v', 'u', 'r', 'm', 'n', 'y', 'ew']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Fiction,"['和', '王', '腊狗', '一样', '，', '他', '这', '一辈子', '是', '永远', '也', '忘不了', '与', '王', '劲哉', '见面', '的', '这', '一刻', '情景', '了', '。']"
fiction_10_v.4.txt_0037,沔水镇的传说把王劲哉塑造成了一个嗜血成性的阎罗形象，这个神话一般的人忽地就活生生站到了自己面前，是个军仪威严整肃，字字重似千金的军官。,"['ns', 'u', 'n', 'p', 'nr', 'nr', 'v', 'v', 'u', 'm', 'v', 'v', 'n', 'u', 'nr', 'n', 'w', 'r', 'n', 'a', 'u', 'n', 'd', 'd', 'z', 'v', 'v', 'u', 'r', 'f', 'w', 'v', 'q', 'n', 'k', 'a', 'a', 'w', 'n', 'a', 'vg', 'm', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",Fiction,"['沔水镇', '的', '传说', '把', '王', '劲哉', '塑造', '成', '了', '一个', '嗜血', '成', '性', '的', '阎罗', '形象', '，', '这个', '神话', '一般', '的', '人', '忽地', '就', '活生生', '站', '到', '了', '自己', '面前', '，', '是', '个', '军', '仪', '威严', '整肃', '，', '字字', '重', '似', '千金', '的', '军官', '。']"
fiction_10_v.4.txt_0038,丁宗望甚至有点庆幸这一次的遭遇，不然，他这一辈子哪能进到兵营，哪能与一位骁勇善战的将军共饮！,"['nr', 'nr', 'd', 'd', 'v', 'r', 'm', 'q', 'u', 'n', 'w', 'c', 'w', 'r', 'r', 'm', 'r', 'v', 'v', 'v', 'n', 'w', 'r', 'v', 'p', 'm', 'q', 'a', 'v', 'u', 'n', 'd', 'v', 'ew']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['丁', '宗望', '甚至', '有点', '庆幸', '这', '一', '次', '的', '遭遇', '，', '不然', '，', '他', '这', '一辈子', '哪', '能', '进', '到', '兵营', '，', '哪', '能', '与', '一', '位', '骁勇', '善战', '的', '将军', '共', '饮', '！']"
fiction_10_v.4.txt_0039,哪能看到这千军万马领头人小窗边的月亮？,"['r', 'v', 'v', 'r', 'i', 'n', 'a', 'ng', 'k', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['哪', '能', '看到', '这', '千军万马', '领头人', '小', '窗', '边', '的', '月亮', '？']"
fiction_10_v.4.txt_0040,兵营的月亮真是和沔水镇的不一样啊！,"['n', 'u', 'n', 'd', 'c', 'ns', 'u', 'd', 'a', 'y', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['兵营', '的', '月亮', '真是', '和', '沔水镇', '的', '不', '一样', '啊', '！']"
fiction_10_v.4.txt_0041,那么孤高清亮冷冽。,"['r', 'a', 'a', 'a', 'ew']","[0, 0, 0, 1, 0]",Fiction,"['那么', '孤高', '清亮', '冷冽', '。']"
fiction_10_v.4.txt_0042,后来丁宗望在暗处观看了王劲哉对王腊狗的处理，就更加加深了对王劲哉的印象。,"['t', 'nr', 'nr', 'p', 'n', 'v', 'u', 'nr', 'nr', 'p', 'nr', 'nr', 'u', 'vn', 'w', 'd', 'd', 'v', 'u', 'p', 'nr', 'nr', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['后来', '丁', '宗望', '在', '暗处', '观看', '了', '王', '劲哉', '对', '王', '腊狗', '的', '处理', '，', '就', '更加', '加深', '了', '对', '王', '劲哉', '的', '印象', '。']"
fiction_10_v.4.txt_0043,原来男人还有这么个世界！,"['d', 'n', 'v', 'r', 'q', 'n', 'ew']","[0, 0, 0, 0, 1, 1, 0]",Fiction,"['原来', '男人', '还有', '这么', '个', '世界', '！']"
fiction_11_v.4.txt_0071,沙新推着车子挤出来，上了大马路，总算凉快了点。,"['nr', 'nr', 'v', 'u', 'n', 'v', 'v', 'w', 'v', 'u', 'a', 'n', 'w', 'd', 'a', 'u', 'm', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['沙', '新', '推', '着', '车子', '挤', '出来', '，', '上', '了', '大', '马路', '，', '总算', '凉快', '了', '点', '。']"
fiction_11_v.4.txt_0072,风一吹，才觉出衣服水湿湿地贴在身上。,"['n', 'm', 'v', 'w', 'd', 'v', 'v', 'n', 'n', 'd', 'v', 'p', 's', 'ew']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['风', '一', '吹', '，', '才', '觉', '出', '衣服', '水', '湿湿地', '贴', '在', '身上', '。']"
fiction_11_v.4.txt_0073,真想扎江里去游个泳。,"['d', 'v', 'v', 'n', 'f', 'v', 'v', 'q', 'vg', 'ew']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['真', '想', '扎', '江', '里', '去', '游', '个', '泳', '。']"
fiction_11_v.4.txt_0074,不禁想起嘉陵江来，假期住在学校里，早晚游一趟。,"['d', 'v', 'ns', 'v', 'w', 't', 'v', 'p', 'n', 'f', 'w', 'd', 'v', 'm', 'q', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['不禁', '想起', '嘉陵江', '来', '，', '假期', '住', '在', '学校', '里', '，', '早晚', '游', '一', '趟', '。']"
fiction_11_v.4.txt_0075,早晨的水凉到心里，晚上的水暖暖的，仰在江上望一天的星星，那日子。,"['t', 'u', 'n', 'a', 'v', 's', 'w', 't', 'u', 'n', 'a', 'u', 'w', 'v', 'p', 'n', 'f', 'v', 'm', 'q', 'u', 'n', 'w', 'r', 'n', 'ew']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Fiction,"['早晨', '的', '水', '凉', '到', '心里', '，', '晚上', '的', '水', '暖暖', '的', '，', '仰', '在', '江', '上', '望', '一', '天', '的', '星星', '，', '那', '日子', '。']"
fiction_11_v.4.txt_0076,怎么北京连条河也没有？,"['r', 'ns', 'u', 'q', 'n', 'd', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['怎么', '北京', '连', '条', '河', '也', '没有', '？']"
fiction_11_v.4.txt_0077,护城河像下水道。,"['ns', 'v', 'n', 'ew']","[0, 0, 1, 0]",Fiction,"['护城河', '像', '下水道', '。']"
fiction_11_v.4.txt_0078,想着想着抬腿上车，却发现车把前的菜筐里西红柿正潺潺淌着红汁，让他想起刚才那些血淋淋的鸡头。,"['v', 'u', 'v', 'u', 'v', 'n', 'v', 'w', 'd', 'v', 'n', 'ng', 'f', 'u', 'n', 'n', 'f', 'n', 'd', 'o', 'v', 'u', 'a', 'ng', 'w', 'v', 'r', 'v', 't', 'r', 'a', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['想', '着', '想', '着', '抬', '腿', '上车', '，', '却', '发现', '车', '把', '前', '的', '菜', '筐', '里', '西红柿', '正', '潺潺', '淌', '着', '红', '汁', '，', '让', '他', '想起', '刚才', '那些', '血淋淋', '的', '鸡头', '。']"
fiction_11_v.4.txt_0079,汁水染红了前胎。,"['ng', 'n', 'v', 'a', 'u', 'f', 'ng', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['汁', '水', '染', '红', '了', '前', '胎', '。']"
fiction_11_v.4.txt_0080,那可是一块多一斤的呀，一个月工资能买几斤？,"['r', 'c', 'm', 'q', 'm', 'm', 'q', 'u', 'y', 'w', 'm', 'n', 'n', 'v', 'v', 'm', 'q', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['那', '可是', '一', '块', '多', '一', '斤', '的', '呀', '，', '一个', '月', '工资', '能', '买', '几', '斤', '？']"
fiction_11_v.4.txt_0081,全挤开花了。,"['d', 'v', 'v', 'y', 'ew']","[0, 0, 1, 0, 0]",Fiction,"['全', '挤', '开花', '了', '。']"
fiction_11_v.4.txt_0082,柿子上面的鱼腥汤子已经流进柿子微笑的口子里。＂,"['n', 'f', 'u', 'n', 'n', 'n', 'ng', 'd', 'v', 'v', 'n', 'vn', 'u', 'n', 'f', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",Fiction,"['柿子', '上面', '的', '鱼', '腥', '汤', '子', '已经', '流', '进', '柿子', '微笑', '的', '口子', '里', '。', '＂']"
fiction_11_v.4.txt_0083,还没到家，一锅西红柿熬鱼先做好了。＂,"['d', 'd', 'v', 'n', 'w', 'm', 'q', 'n', 'vn', 'n', 'd', 'v', 'u', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['还', '没', '到', '家', '，', '一', '锅', '西红柿', '熬', '鱼', '先', '做好', '了', '。', '＂']"
fiction_11_v.4.txt_0084,沙新为这个发现笑出声来。,"['nr', 'nr', 'p', 'r', 'vn', 'v', 'v', 'ng', 'v', 'ew']","[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",Fiction,"['沙', '新', '为', '这个', '发现', '笑', '出', '声', '来', '。']"
fiction_11_v.4.txt_0085,忙支上车子去摆弄摆弄那一筐吃喝儿，却忘了这是在十字路口上，引来警察大骂：,"['v', 'v', 'v', 'n', 'v', 'v', 'v', 'r', 'm', 'q', 'vn', 'ng', 'w', 'd', 'v', 'u', 'r', 'v', 'p', 'l', 'f', 'w', 'v', 'n', 'd', 'v', 'w']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Fiction,"['忙', '支', '上', '车子', '去', '摆弄', '摆弄', '那', '一', '筐', '吃喝', '儿', '，', '却', '忘', '了', '这', '是', '在', '十字路口', '上', '，', '引来', '警察', '大', '骂', '：']"
fiction_11_v.4.txt_0086,＂那个男的，小矬子儿，说你呢，弄西红柿的，聋了你？,"['w', 'r', 'b', 'u', 'w', 'a', 'n', 'ng', 'w', 'v', 'r', 'y', 'w', 'v', 'n', 'u', 'w', 'v', 'u', 'r', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['＂', '那个', '男', '的', '，', '小', '矬子', '儿', '，', '说', '你', '呢', '，', '弄', '西红柿', '的', '，', '聋', '了', '你', '？']"
fiction_11_v.4.txt_0087,退白线后头去！,"['v', 'a', 'n', 'f', 'v', 'ew']","[0, 0, 0, 0, 0, 0]",Fiction,"['退', '白', '线', '后头', '去', '！']"
fiction_11_v.4.txt_0088,啧，后头，什么叫后头？,"['e', 'w', 'f', 'w', 'r', 'v', 'f', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['啧', '，', '后头', '，', '什么', '叫', '后头', '？']"
fiction_11_v.4.txt_0089,当是你们家呢，想停哪儿就停哪儿呀，找残废。＂,"['v', 'v', 'r', 'q', 'y', 'w', 'v', 'v', 'r', 'd', 'v', 'r', 'y', 'w', 'v', 'vn', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",Fiction,"['当', '是', '你们', '家', '呢', '，', '想', '停', '哪儿', '就', '停', '哪儿', '呀', '，', '找', '残废', '。', '＂']"
fiction_11_v.4.txt_0090,＂西红柿流汤了。＂,"['w', 'n', 'v', 'n', 'y', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0]",Fiction,"['＂', '西红柿', '流', '汤', '了', '。', '＂']"
fiction_11_v.4.txt_0091,＂行了，瞧你老娘们儿样儿，再买一筐不得了。＂,"['w', 'v', 'y', 'w', 'v', 'r', 'n', 'k', 'ng', 'ng', 'ng', 'w', 'd', 'v', 'm', 'q', 'd', 'y', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['＂', '行', '了', '，', '瞧', '你', '老娘', '们', '儿', '样', '儿', '，', '再', '买', '一', '筐', '不', '得了', '。', '＂']"
fiction_11_v.4.txt_0092,＂马路橛子，＂沙新暗骂着往白线后退。,"['w', 'n', 'n', 'w', 'w', 'nr', 'nr', 'ad', 'v', 'u', 'p', 'a', 'n', 'v', 'ew']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['＂', '马路', '橛子', '，', '＂', '沙', '新', '暗', '骂', '着', '往', '白', '线', '后退', '。']"
fiction_11_v.4.txt_0093,＂瞎了你？,"['w', 'v', 'y', 'r', 'ew']","[0, 0, 0, 0, 0]",Fiction,"['＂', '瞎', '了', '你', '？']"
fiction_11_v.4.txt_0094,我的裙子哟！,"['r', 'u', 'n', 'e', 'ew']","[0, 0, 0, 0, 0]",Fiction,"['我', '的', '裙子', '哟', '！']"
fiction_11_v.4.txt_0095,五百块一条呢，瞧你那德行，刮坏了赔得起吗，你？＂,"['m', 'q', 'm', 'q', 'y', 'w', 'v', 'r', 'r', 'n', 'w', 'v', 'a', 'u', 'v', 'u', 'v', 'y', 'w', 'r', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Fiction,"['五百', '块', '一', '条', '呢', '，', '瞧', '你', '那', '德行', '，', '刮', '坏', '了', '赔', '得', '起', '吗', '，', '你', '？', '＂']"
fiction_11_v.4.txt_0096,后头有女人在骂。,"['f', 'v', 'n', 'u', 'v', 'ew']","[0, 0, 0, 0, 0, 0]",Fiction,"['后头', '有', '女人', '在', '骂', '。']"
fiction_11_v.4.txt_0097,沙新一回头，一个冷艳女人正用脚抵住后轴辘。＂,"['nr', 'nr', 'm', 'v', 'w', 'm', 'a', 'n', 'd', 'p', 'n', 'v', 'v', 'n', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['沙', '新', '一', '回头', '，', '一个', '冷艳', '女人', '正', '用', '脚', '抵', '住', '后轴辘', '。', '＂']"
fiction_11_v.4.txt_0098,别退了，警察又不是你亲爹，还说什么是什么呢。＂,"['d', 'v', 'y', 'w', 'n', 'd', 'd', 'v', 'r', 'ng', 'n', 'w', 'd', 'v', 'r', 'v', 'r', 'y', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['别', '退', '了', '，', '警察', '又', '不', '是', '你', '亲', '爹', '，', '还', '说', '什么', '是', '什么', '呢', '。', '＂']"
fiction_11_v.4.txt_0099,谁他妈都可以训我！,"['r', 'r', 'n', 'd', 'v', 'v', 'r', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['谁', '他', '妈', '都', '可以', '训', '我', '！']"
fiction_11_v.4.txt_0100,沙新一阵子窝火，大叫一声：＂你他妈－－＂后半截儿立即咽了回去，因为他看到女人边上一个黑铁塔似的男人正搂着她的腰。,"['nr', 'nr', 'm', 'v', 'w', 'd', 'v', 'm', 'q', 'w', 'w', 'r', 'r', 'n', 'w', 'w', 'f', 'm', 'q', 'd', 'v', 'u', 'v', 'w', 'p', 'r', 'v', 'n', 'f', 'm', 'a', 'n', 'u', 'n', 'd', 'v', 'u', 'r', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['沙', '新', '一阵子', '窝火', '，', '大', '叫', '一', '声', '：', '＂', '你', '他', '妈', '－－', '＂', '后', '半', '截儿', '立即', '咽', '了', '回去', '，', '因为', '他', '看到', '女人', '边上', '一个', '黑', '铁塔', '似的', '男人', '正', '搂', '着', '她', '的', '腰', '。']"
fiction_11_v.4.txt_0101,＂绿了，上车呀！＂,"['w', 'a', 'y', 'w', 'v', 'y', 'ew', 'w']","[0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['＂', '绿', '了', '，', '上车', '呀', '！', '＂']"
fiction_11_v.4.txt_0102,壮汉冲沙新粗吼一声。,"['n', 'p', 'nr', 'nr', 'd', 'v', 'm', 'q', 'ew']","[0, 0, 0, 0, 1, 0, 0, 0, 0]",Fiction,"['壮汉', '冲', '沙', '新', '粗', '吼', '一', '声', '。']"
fiction_11_v.4.txt_0103,哦，绿灯。,"['e', 'w', 'n', 'ew']","[0, 0, 0, 0]",Fiction,"['哦', '，', '绿灯', '。']"
fiction_11_v.4.txt_0104,人们纷纷上车蹬起来。,"['n', 'd', 'v', 'v', 'v', 'ew']","[0, 0, 0, 0, 1, 0]",Fiction,"['人们', '纷纷', '上车', '蹬', '起来', '。']"
fiction_11_v.4.txt_0105,沙新忙不迭扭转身上车。,"['nr', 'nr', 'd', 'v', 'n', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0]",Fiction,"['沙', '新', '忙不迭', '扭转', '身', '上车', '。']"
fiction_11_v.4.txt_0106,车筐太沉，车把忽忽悠悠。,"['n', 'n', 'd', 'a', 'w', 'n', 'ng', 'v', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['车', '筐', '太', '沉', '，', '车', '把', '忽忽悠悠', '。']"
fiction_11_v.4.txt_0107,一块五一斤的西红柿，两块五一斤的鱼，三毛一个的袋奶，杂七杂八一下子就花了三十块。,"['m', 'q', 'm', 'm', 'q', 'u', 'n', 'w', 'm', 'q', 'm', 'm', 'q', 'u', 'n', 'w', 'm', 'q', 'm', 'u', 'n', 'n', 'w', 'i', 'd', 'd', 'v', 'u', 'm', 'q', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['一', '块', '五', '一', '斤', '的', '西红柿', '，', '两', '块', '五', '一', '斤', '的', '鱼', '，', '三', '毛', '一个', '的', '袋', '奶', '，', '杂七杂八', '一下子', '就', '花', '了', '三十', '块', '。']"
fiction_11_v.4.txt_0108,这点东西能催下奶来不？,"['r', 't', 'n', 'v', 'v', 'v', 'n', 'v', 'd', 'ew']","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",Fiction,"['这', '点', '东西', '能', '催', '下', '奶', '来', '不', '？']"
fiction_11_v.4.txt_0109,娶这知识分子老婆干什么，会生孩子不会产奶。,"['v', 'r', 'n', 'n', 'v', 'w', 'v', 'v', 'n', 'v', 'v', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Fiction,"['娶', '这', '知识分子', '老婆', '干什么', '，', '会', '生', '孩子', '不会', '产', '奶', '。']"
fiction_11_v.4.txt_0110,又是鱼汤又是药，才催出可怜巴巴的几滴黄汤，催一滴要花二十块了。,"['d', 'v', 'n', 'd', 'v', 'n', 'w', 'd', 'v', 'v', 'z', 'u', 'm', 'q', 'a', 'n', 'w', 'v', 'm', 'q', 'v', 'v', 'm', 'q', 'y', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['又', '是', '鱼汤', '又', '是', '药', '，', '才', '催', '出', '可怜巴巴', '的', '几', '滴', '黄', '汤', '，', '催', '一', '滴', '要', '花', '二十', '块', '了', '。']"
fiction_11_v.4.txt_0111,唉，抡力气活的女人就没这种麻烦，一对儿大沉奶子，喝凉水也长奶。,"['e', 'w', 'v', 'n', 'u', 'n', 'd', 'v', 'r', 'an', 'w', 'm', 'q', 'k', 'd', 'a', 'n', 'w', 'v', 'n', 'd', 'v', 'n', 'ew']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['唉', '，', '抡', '力气活', '的', '女人', '就', '没', '这种', '麻烦', '，', '一', '对', '儿', '大', '沉', '奶子', '，', '喝', '凉水', '也', '长', '奶', '。']"
fiction_11_v.4.txt_0112,沙新此时忘了，当年谈恋爱时就爱她那麻秆似的细腰，一走一阵风摆柳，好飘逸。,"['nr', 'nr', 'r', 'v', 'y', 'w', 't', 'v', 'v', 'ng', 'd', 'v', 'r', 'r', 'n', 'u', 'a', 'n', 'w', 'm', 'v', 'l', 'v', 'ng', 'w', 'd', 'a', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Fiction,"['沙', '新', '此时', '忘', '了', '，', '当年', '谈', '恋爱', '时', '就', '爱', '她', '那', '麻秆', '似的', '细', '腰', '，', '一', '走', '一阵风', '摆', '柳', '，', '好', '飘逸', '。']"
fiction_11_v.4.txt_0113,现在顶希望老婆横吃横喝壮实起来，颤起大奶子来，让可爱的女儿也能吃上一口母奶。,"['t', 'd', 'v', 'n', 'dg', 'v', 'dg', 'v', 'a', 'v', 'w', 'v', 'v', 'a', 'n', 'v', 'w', 'v', 'a', 'u', 'n', 'd', 'v', 'v', 'v', 'm', 'q', 'b', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Fiction,"['现在', '顶', '希望', '老婆', '横', '吃', '横', '喝', '壮实', '起来', '，', '颤', '起', '大', '奶子', '来', '，', '让', '可爱', '的', '女儿', '也', '能', '吃', '上', '一', '口', '母', '奶', '。']"
fiction_12_v.4.txt_0077,春天，妻子在院门外捡到只受了枪伤、口黄还没褪净的小喜鹊。,"['t', 'w', 'n', 'p', 'n', 's', 'v', 'v', 'd', 'v', 'u', 'n', 'n', 'w', 'n', 'd', 'd', 'v', 'a', 'u', 'a', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['春天', '，', '妻子', '在', '院', '门外', '捡', '到', '只', '受', '了', '枪', '伤', '、', '口黄', '还', '没', '褪', '净', '的', '小', '喜鹊', '。']"
fiction_12_v.4.txt_0078,喜鹊!,"['n', 'ew']","[0, 0]",Fiction,"['喜鹊', '!']"
fiction_12_v.4.txt_0079,蓝天白云间的精灵、能给人家带来吉祥喜庆的天使啊!,"['n', 'n', 'f', 'u', 'n', 'w', 'v', 'p', 'r', 'v', 'n', 'n', 'u', 'n', 'e', 'ew']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",Fiction,"['蓝天', '白云', '间', '的', '精灵', '、', '能', '给', '人家', '带来', '吉祥', '喜庆', '的', '天使', '啊', '!']"
fiction_12_v.4.txt_0080,我为它治伤，捉青虫喂它，到夏天，这只小喜鹊已长成大喜鹊、伤口也就要痊愈了。,"['r', 'p', 'r', 'v', 'n', 'w', 'v', 'a', 'n', 'v', 'r', 'w', 'p', 't', 'w', 'r', 'q', 'a', 'n', 'd', 'v', 'a', 'n', 'w', 'n', 'd', 'd', 'v', 'y', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['我', '为', '它', '治', '伤', '，', '捉', '青', '虫', '喂', '它', '，', '到', '夏天', '，', '这', '只', '小', '喜鹊', '已', '长成', '大', '喜鹊', '、', '伤口', '也', '就要', '痊愈', '了', '。']"
fiction_12_v.4.txt_0081,我担心它日后会飞走，就剪去了它翅端的羽毛，每天放养在院子里。,"['r', 'v', 'r', 't', 'v', 'v', 'v', 'w', 'd', 'v', 'v', 'u', 'r', 'ng', 'ng', 'u', 'n', 'w', 'r', 'v', 'p', 'n', 'f', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fiction,"['我', '担心', '它', '日后', '会', '飞', '走', '，', '就', '剪', '去', '了', '它', '翅', '端', '的', '羽毛', '，', '每天', '放养', '在', '院子', '里', '。']"
fiction_12_v.4.txt_0082,自从有了这只喜鹊，我心里常涌出一种喜事将至的预感。,"['p', 'v', 'u', 'r', 'q', 'n', 'w', 'r', 's', 'd', 'v', 'm', 'q', 'n', 'd', 'v', 'u', 'n', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",Fiction,"['自从', '有', '了', '这', '只', '喜鹊', '，', '我', '心里', '常', '涌出', '一', '种', '喜事', '将', '至', '的', '预感', '。']"
fiction_12_v.4.txt_0083,尤其是清晨被喳喳喳的叫声唤醒，睁眼看到它站在窗台上、初阳在窗玻璃上喷溅时，我就觉得整个家都被光焰无际的吉祥笼罩着。,"['d', 'v', 't', 'p', 'o', 'o', 'u', 'n', 'v', 'w', 'v', 'n', 'v', 'r', 'v', 'p', 'n', 'f', 'w', 'a', 'n', 'p', 'n', 'f', 'v', 'ng', 'w', 'r', 'd', 'v', 'b', 'n', 'd', 'p', 'n', 'v', 'u', 'n', 'v', 'u', 'ew']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Fiction,"['尤其', '是', '清晨', '被', '喳', '喳喳', '的', '叫声', '唤醒', '，', '睁', '眼', '看到', '它', '站', '在', '窗台', '上', '、', '初', '阳', '在', '窗玻璃', '上', '喷溅', '时', '，', '我', '就', '觉得', '整个', '家', '都', '被', '光焰', '无际', '的', '吉祥', '笼罩', '着', '。']"
